id,fid,ward_name,ward_code,district_n,district_c,region_nam,region_cod,totalpop,male,female,utmgeom,flood_area_m2,pct_flood,pop_density,treearea_m2,wardarea_m2,pct_riptrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,Tandale,42,Kinondoni,1,Dar-es-Salaam,7,54781,27205,27576,"SRID=32737;MULTIPOLYGON(((527428.4613282114 9248640.486488467,527412.1321566642 9248634.747539386,527399.1401731169 9248629.232391262,527387.7728592522 9248624.365316985,527365.3649333023 9248618.204967009,527339.7114416666 9248615.944141187,527300.4189585587 9248609.142377779,527266.3190522844 9248598.438959451,527240.6627637923 9248590.656283958,527223.1250515836 9248585.467310606,527200.3906443608 9248576.058093557,527187.3979868377 9248566.968923155,527167.9096687483 9248554.634084374,527153.2931850952 9248546.520752054,527116.5932201426 9248531.271778014,527096.460301911 9248529.00803803,527080.5505754777 9248530.965033125,527074.8743253751 9248528.923899995,527071.6681728396 9248527.77141629,527071.5808626128 9248527.739401966,527069.8498029872 9248530.82342334,527068.2308761629 9248532.769863201,527062.4008847737 9248536.98685057,527059.1617601102 9248540.553617869,527055.9248886545 9248546.391011307,527053.6574963157 9248548.660574837,527044.5894809997 9248556.44543172,527035.8436278311 9248563.257313898,527028.0699564852 9248567.47527973,527018.3483936586 9248565.53567662,527018.312000532 9248565.67719467,527013.9311477443 9248559.957514856,527007.9980026339 9248556.851940509,527000.6543959723 9248557.138647642,526996.1349954876 9248557.140928997,526985.9690354373 9248561.384416338,526978.3447965267 9248563.931940144,526971.193411542 9248566.320037272,526970.7194513783 9248566.478357926,526963.0942135314 9248567.047095716,526952.079869286 9248569.596324626,526943.606535862 9248569.035700655,526933.4375814658 9248567.345037455,526912.8049598157 9248566.789424835,526906.3224221591 9248567.641684277,526902.3669587879 9248566.229782915,526894.7085775299 9248564.614126718,526880.1667864443 9248564.324066691,526867.5547865181 9248562.792700473,526848.1747835971 9248556.955622662,526844.4912789611 9248555.801154157,526844.3862884793 9248555.768042872,526832.4859069666 9248552.039750386,526828.5744986995 9248548.130573895,526826.6398000789 9248546.196978863,526821.039728222 9248546.209736692,526818.2883114739 9248546.215538274,526810.4045618093 9248544.686209543,526803.5691889405 9248544.848822678,526800.9890730537 9248544.909810822,526794.6396979576 9248546.885143459,526788.9475701981 9248548.421276141,526781.7211707878 9248548.862659741,526773.8392945208 9248548.86660598,526764.4232488945 9248550.186823284,526756.2351172412 9248554.261245754,526748.0069491724 9248562.243508993,526742.7527221156 9248564.4360644,526738.1545297365 9248565.972750023,526729.3973708198 9248570.139206337,526722.1738246264 9248574.086012715,526714.5118157597 9248578.470801571,526703.7881779207 9248590.086864807,526689.7724080967 9248587.683944903,526681.6694317323 9248585.278072093,526673.1288808137 9248582.872416297,526665.6829248107 9248581.781717828,526659.113660575 9248581.565004855,526658.0805539575 9248581.680488227,526651.2311119536 9248582.445567604,526644.0049260888 9248583.325802218,526639.1885006762 9248583.765965767,526620.3742982335 9248573.540930416,526607.9310848849 9248566.996131675,526599.0893907221 9248563.397816462,526592.2136684598 9248562.418476362,526584.6828519823 9248561.76778435,526581.7361405807 9248560.130948622,526576.1696668774 9248558.823737893,526564.1145273722 9248557.159367878,526561.2496333208 9248557.842863105,526561.2418056277 9248557.656043274,526548.610255269 9248556.781258611,526538.9180334545 9248558.255232794,526528.9313015938 9248558.554241173,526521.8797321587 9248555.031302603,526520.1169854819 9248554.444068907,526514.5352569118 9248553.565780114,526504.8427435169 9248554.451640477,526500.4395480294 9248561.50669382,526499.181262894 9248562.104268758,526494.8606704652 9248564.15373179,526487.5188144649 9248567.977857808,526477.2401904133 9248572.390438966,526474.0115337078 9248577.094688343,526466.537307338 9248581.38648886,526461.5769342601 9248585.69031024,526461.5195000375 9248585.741190078,526461.1666268557 9248587.202790316,526460.6152599386 9248589.481427902,526461.2752168954 9248598.97926271,526461.0930737429 9248599.343051035,526461.0158016682 9248599.498959927,526458.0043768724 9248605.531870475,526456.3692138519 9248610.445368826,526456.0435954884 9248613.393806878,526458.0108572397 9248618.632741176,526458.9951362516 9248622.562184818,526454.412776987 9248624.85829264,526450.4847320537 9248627.480188873,526450.346629755 9248627.523370326,526441.2109079082 9248630.424207205,526433.9827571448 9248631.818455582,526428.1452317238 9248634.324114362,526423.1416978802 9248636.273311287,526418.4145604054 9248634.050343849,526410.3525602552 9248634.054325039,526410.333779808 9248634.063178036,526406.1832931568 9248636.0042139,526398.122795579 9248641.292318234,526388.9506777456 9248646.58207517,526379.2367088189 9248651.051842187,526378.6666640445 9248651.31522412,526371.8568278605 9248653.992703218,526363.4431233322 9248655.599775752,526349.4215966862 9248657.209609602,526335.4010565972 9248660.824753826,526330.3594028327 9248661.667389572,526328.1893812476 9248662.029944925,526311.7612262978 9248659.2323566,526296.9338515756 9248651.223917186,526289.2708702378 9248653.719403222,526281.169302754 9248658.658182468,526276.9419589753 9248659.364440806,526269.8954410803 9248659.367901841,526262.6589339109 9248657.26112153,526262.5595630176 9248657.420357356,526262.5441045637 9248657.44357972,526262.5153569276 9248657.407113472,526262.3240738105 9248657.162899503,526256.247242213 9248649.4044092,526253.5228406774 9248645.925740937,526244.1651557025 9248642.38068314,526236.0990486161 9248640.770660382,526230.9374864021 9248640.450395867,526217.3901668867 9248644.652279174,526202.8769304104 9248653.050979134,526186.4283800257 9248662.741806094,526173.8509173534 9248670.815648735,526157.4006207117 9248676.95681764,526142.237478804 9248673.736271033,526136.1058920606 9248671.479695894,526123.8472948101 9248671.808479875,526110.6232475857 9248677.302466711,526097.0746504229 9248678.92195228,526087.6745026093 9248678.92653741,526086.7518361695 9248678.926987372,526085.1029343334 9248678.400484469,526078.6852576158 9248676.349658888,526077.39101088 9248668.927089754,526073.5162959807 9248663.119757915,526067.3826730514 9248654.408363627,526053.5976430768 9248649.283509292,526053.5081233439 9248649.251494398,526046.4071636896 9248641.831752546,526037.7747574142 9248632.278101658,526036.926897156 9248638.40279255,526033.2942899276 9248653.252066,526032.1788750567 9248663.617452076,526032.1848740471 9248675.944493355,526031.6313241073 9248689.671326006,526029.6821129782 9248712.363056134,526028.8755100898 9248721.529967166,526029.0272157892 9248724.462692881,526028.7106826166 9248737.049675133,526028.715550732 9248747.05523942,526025.4766379098 9248764.850384917,526025.2099435853 9248766.317467123,526020.6825012 9248795.254118193,526019.3099459632 9248804.024441907,526021.5022197675 9248828.951617973,526022.0923936351 9248835.98872293,526022.7559262199 9248843.90795348,526026.1901955337 9248861.978429424,526028.2894541553 9248877.407492537,526028.3293769731 9248877.701526878,526028.6908993305 9248880.362205919,526044.5761394938 9248880.042734977,526052.6729279944 9248878.792933898,526059.8359958337 9248877.542480879,526060.7720347461 9248880.03484922,526063.5785914436 9248886.576731276,526065.5518221764 9248890.520070242,526066.6966058308 9248892.807825722,526068.9298849638 9248897.519336263,526069.5017551242 9248898.726225747,526072.6202265621 9248905.892543279,526074.8025062196 9248910.253645943,526079.7869425844 9248912.120558642,526084.1498752029 9248915.234738706,526098.1669949568 9248918.032469507,526107.5108301151 9248918.027911482,526120.2832310759 9248922.072103249,526119.0418161799 9248932.355747562,526116.9772342187 9248949.544529844,526116.882586062 9248950.326140005,526118.3069461425 9248950.368557971,526117.8247327373 9248951.74067577,526125.5615812802 9248962.379213598,526130.0802197672 9248967.540635824,526141.6990858137 9248978.508915363,526147.0784138369 9248983.45435004,526152.0289511526 9248990.552334711,526154.6126928733 9248997.867041456,526157.8430678905 9249005.61035256,526160.7623118073 9249012.069264883,526160.8563391989 9249012.27925733,526172.4153594486 9249025.114690745,526174.4131745939 9249027.333488043,526185.1715898808 9249025.405821078,526188.8984190188 9249024.738507364,526188.5713221675 9249033.73494422,526188.5750644065 9249041.382551465,526188.7649941511 9249050.149903946,526188.7207457012 9249052.308899354,526189.1716673545 9249059.252106328,526188.6940954675 9249063.333717939,526187.9785700064 9249073.415911643,526188.7034923156 9249082.537856609,526189.908993051 9249095.979724767,526189.9162754852 9249110.86260044,526190.8827449784 9249123.584927524,526194.0081480657 9249135.825320672,526196.6544528549 9249149.026597438,526199.7778142291 9249159.34790351,526203.623328876 9249170.868285717,526208.1221285268 9249176.083879348,526209.624677255 9249177.826462409,526212.0260302371 9249180.46513765,526212.7489121605 9249187.666889938,526214.914713085 9249198.948207915,526218.039843466 9249212.868907005,526222.3935086627 9249226.323603248,526228.5176190858 9249249.270061962,526224.3012560774 9249258.95489774,526221.0685335023 9249260.003356807,526221.0088731489 9249260.023284402,526220.6675808079 9249260.336298231,526218.4346270715 9249260.858065989,526203.9088229259 9249264.246796127,526202.5984884648 9249275.939943256,526200.5994341638 9249293.788657706,526202.4879205562 9249302.89455596,526202.9759509001 9249320.178265767,526202.5054253832 9249338.661874339,526202.1074336186 9249351.820421413,526202.099812742 9249352.0536783,526202.0334900377 9249354.26574662,526203.236530821 9249362.666693365,526203.2431094276 9249376.109146891,526204.9322319701 9249395.55234741,526204.7001991674 9249411.394882463,526204.5472959238 9249417.325777957,526204.229555466 9249429.639709996,526203.9972871689 9249445.002473064,526203.5988919717 9249455.081193883,526203.5235878152 9249457.004740106,526203.2899791464 9249471.887731783,526203.2965573411 9249485.331290228,526202.2194909157 9249490.492128532,526201.1424248071 9249495.65407226,526198.9869999014 9249503.33700403,526197.5515206516 9249512.219013147,526197.0731805606 9249514.73970764,526196.5937354119 9249517.260402663,526223.954272754 9249529.674650904,526238.8385393575 9249533.80401103,526260.3359637064 9249535.033806037,526266.3447491429 9249534.530083586,526275.2175968692 9249533.78617487,526295.2631075436 9249530.64786977,526300.8606465573 9249529.771803565,526320.273034206 9249526.733291794,526343.5956428967 9249525.129954372,526355.1519481579 9249520.913551377,526365.3283441712 9249517.198600952,526370.2879073996 9249515.542383011,526382.2733648268 9249507.678832766,526397.1498921727 9249496.091753086,526399.5020880675 9249493.11136463,526407.3692447634 9249483.147243459,526411.1957034369 9249478.301207451,526429.790935415 9249462.990182105,526438.3258487269 9249462.673122251,526449.9130230641 9249467.302616334,526452.5732990686 9249468.365865389,526464.1735870818 9249474.929914331,526469.4669448896 9249477.925320137,526482.2892440078 9249481.990409553,526489.8923714219 9249483.365164358,526499.8124986348 9249488.80135678,526503.4527122404 9249491.681503497,526504.6872953965 9249492.267894575,526507.2366334966 9249494.675441777,526515.1747996873 9249500.956082538,526517.8634379932 9249503.501743458,526527.3366890642 9249512.47121958,526528.7434237299 9249517.053782167,526530.051379098 9249518.530035963,526534.5077520602 9249536.123520413,526534.5279357776 9249536.71603985,526539.5158663789 9249556.63184323,526539.3667461494 9249556.744674593,526540.1797324709 9249558.369305799,526547.8672664701 9249567.265597291,526553.1188972481 9249570.764002644,526561.2801629234 9249576.784742014,526572.4808676335 9249584.140479919,526586.8810526899 9249592.454171373,526589.4891183757 9249595.171216026,526596.4579645966 9249596.495419797,526607.7401564935 9249598.813504329,526613.3778142934 9249594.164432216,526623.9906157025 9249585.860428827,526629.9575771298 9249574.571765834,526641.5663152157 9249566.931648178,526656.4965290622 9249565.596555145,526672.4238424953 9249567.247929016,526681.039121373 9249570.731381267,526686.3619168549 9249572.884386953,526698.9720510037 9249576.861094225,526707.2691723341 9249580.508309856,526713.5744066051 9249582.828853743,526730.8191232808 9249567.218815133,526741.0991843878 9249554.268682143,526745.7410477242 9249549.287347522,526760.6629621058 9249531.355875278,526765.8038436631 9249527.701953493,526770.9447245267 9249524.048031185,526782.8817234332 9249507.777347913,526787.1884237683 9249495.493471403,526791.4978878923 9249486.529306166,526792.8153966486 9249480.583453115,526793.483521341 9249477.566303259,526798.1261461412 9249471.921683805,526808.408058029 9249464.945471367,526820.0189086917 9249461.619944165,526828.9753670763 9249457.965210132,526833.9524819579 9249458.294355966,526834.9877233604 9249457.99536147,526844.3689786571 9249455.290006893,526852.4670785258 9249452.10220562,526861.432607893 9249448.915073426,526867.7948865294 9249446.01777247,526876.182931411 9249443.698718023,526889.1978689438 9249439.640652461,526901.9246015183 9249438.187205592,526907.419214837 9249437.027022285,526908.4313519988 9249436.930338167,526913.2312680163 9249436.470263125,526914.3604207792 9249436.144688683,526921.0136085792 9249433.837553693,526930.2695155937 9249432.38584486,526934.305437727 9249431.062783418,526945.3083807437 9249427.458956879,526961.5049123253 9249423.977430847,526973.9522521246 9249422.878961826,526973.9378475122 9249422.800481014,526974.1677187801 9249422.860060366,526977.9930793796 9249422.52207161,526988.3733415587 9249426.580532875,526989.9106080601 9249426.983253045,526990.4312680825 9249427.384274675,526991.3010793189 9249427.724319689,526996.2513922685 9249431.880586324,527003.7926869739 9249437.714748448,527010.8649780059 9249444.78284592,527017.9351564209 9249447.660122871,527026.0516921415 9249448.18001781,527028.5836613175 9249446.78143112,527033.6420748068 9249443.985365622,527036.5410417054 9249440.667504668,527039.1374118492 9249437.696912596,527044.1079161864 9249429.312760878,527047.5085559131 9249423.810245477,527052.6086361916 9249418.19300828,527066.048544451 9249411.081387704,527081.5200627163 9249409.551338542,527092.6785644203 9249405.485317776,527098.0032782305 9249402.691322079,527104.2781271242 9249399.562994197,527106.4786701748 9249400.50484261,527113.0790358299 9249403.016435659,527120.3086278624 9249406.470671594,527130.3670453712 9249412.124455884,527142.9380783367 9249415.262029894,527151.7362826024 9249413.371644495,527160.5344857359 9249411.48015216,527175.9287510492 9249403.613584286,527186.6061853302 9249390.089421451,527201.3696166804 9249378.1362586,527218.3378994964 9249375.6115951,527235.6164849985 9249366.172078751,527248.0308618143 9249358.96033525,527251.3239078122 9249357.04730861,527262.1288762084 9249346.64932235,527278.9659411198 9249336.018323747,527323.6215627359 9249312.554145453,527334.6671192654 9249303.77221213,527345.7126722008 9249294.990276366,527345.9341121556 9249293.68681876,527348.2068875951 9249280.282987088,527352.8905781828 9249264.324296786,527356.0100614005 9249249.303840464,527360.0826424786 9249231.109103505,527362.8752383515 9249218.636912925,527363.8108256445 9249213.629778638,527374.8297738911 9249193.924738444,527378.5332276076 9249188.603341334,527385.7347530528 9249178.2547053,527390.5960350159 9249168.202425186,527395.6102866008 9249163.408768782,527407.6886074771 9249147.433021326,527421.5894055543 9249127.80498229,527425.678815673 9249097.23121909,527422.7051017848 9249079.665779125,527416.3083796072 9249056.169055304,527411.5151098256 9249047.95900193,527412.4233446489 9249041.34232138,527417.2080824367 9249032.89853027,527421.3074219911 9249021.716849957,527424.2696759752 9249016.92424137,527429.284430258 9249010.98973948,527444.330571766 9249001.172118034,527463.9359772303 9248989.298196156,527465.0975563176 9248978.974755794,527465.4339458508 9248975.58522349,527466.7960080697 9248961.890007902,527472.199183969 9248952.775981031,527495.810451816 9248932.833401835,527508.0446236802 9248925.709016316,527513.733090285 9248919.157309085,527519.6982982006 9248896.377212608,527520.1126395721 9248879.127302224,527521.7492456982 9248872.89273554,527533.2152691326 9248848.27915473,527548.2873064098 9248822.352631094,527559.1015029898 9248806.597481612,527575.4884453388 9248784.93516126,527599.4731844245 9248765.180267708,527604.4699204643 9248758.674230373,527610.2173324897 9248752.918416845,527613.2100279054 9248738.659670759,527613.837322678 9248720.873496292,527606.872468546 9248697.147146823,527599.503628573 9248682.830735922,527597.4498966112 9248664.420250595,527606.7208560114 9248647.458715558,527613.9611700323 9248633.281791724,527623.8361133725 9248615.47868126,527625.4759088038 9248602.62346911,527633.0449006223 9248585.1509764,527639.9569347119 9248572.953002956,527645.2233013982 9248564.380704079,527650.0775088602 9248557.952117426,527649.3799502931 9248557.351104207,527635.9708765543 9248550.865629183,527631.2702565872 9248550.868057866,527625.0032208107 9248549.617696114,527618.1080662785 9248547.426905926,527614.3459827927 9248541.785441553,527606.7326200802 9248539.658032361,527596.1086578971 9248551.335031232,527583.6074324558 9248565.382010788,527572.0198694257 9248579.12451282,527570.0805376766 9248581.120879615,527563.0940842184 9248588.315540206,527558.2626834419 9248593.99681128,527552.5898214207 9248600.72981399,527547.338392168 9248608.303858997,527541.8747170338 9248613.564271312,527534.3107585188 9248621.560688326,527528.8490516661 9248628.503618166,527524.858734572 9248636.70823297,527520.1832641652 9248640.504599614,527510.7265902943 9248644.476983292,527501.5764685138 9248649.365639323,527494.5589895907 9248649.979464283,527482.0478276717 9248646.933700763,527466.7910803799 9248644.499561736,527448.4833007208 9248641.761875395,527429.6693004601 9248640.911473602,527428.4613282114 9248640.486488467)))",656825.8,56.692947,47283.406,10607.817,1158567.1,0.91559803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
